category_id,category_name,video_id,video_title,target,search_query,note,found_url,done,
58,音声技術と聴覚の科学,O0CjM3L2v2E,美空ひばりさんなど美声で上手いと言われる人々の声にはどんな音粒や周波数が含まれているのか,美空ひばり(代表曲),美空ひばり 川の流れのように,,https://www.youtube.com/watch?v=u9hIkm2Lclw&list=RDu9hIkm2Lclw&start_radio=1&pp=ygUS576O56m644Gy44Gw44KK5aOwoAcB,,美空ひばり(代表曲)
59,錯覚と知覚のふしぎ,dDTdLWJmtb8,ウォーリーを探せ！,『ウォーリーをさがせ！』,ウォーリーをさがせ,,https://www.youtube.com/watch?v=qfnHmdFwHRw&pp=ygUe44Km44Kp44O844Oq44O844KS44GV44GM44Gb77yB0gcJCaMLAYcqIYzv,,『ウォーリーをさがせ！』
71,運動と身体づくり,pSzzxNL3K10,NHKラジオ体操,NHKラジオ体操,NHKラジオ体操,,https://www.youtube.com/watch?v=RNlB93CuwOI&pp=ygUSTkhL44Op44K444Kq5L2T5pON,,NHKラジオ体操
73,発達障害の特性とライフハック,h_KB7Z5qsic,アスペルガー症候群という呼称するようになったアスペルガーさんってどんな人？,ハンス・アスペルガー,ハンス・アスペルガー,,https://www.youtube.com/watch?v=x3gpKQ1G6AU&pp=ygUe44OP44Oz44K544O744Ki44K544Oa44Or44Ks44O8,,ハンス・アスペルガー
75,障がいと社会の受け止め方,S1bmhWt06XY,グレタ・トゥーンベリさんは別に悪いことは言ってなさそうだけど、拘りのアスペではあるけれど、なぜ悪くいう風潮になってたり？,グレタ・トゥーンベリ,グレタ・トゥーンベリ,,,,
75,障がいと社会の受け止め方,2M2TjV9tpKE,神回★】発達障害に関するTEDについて,発達障害に関するTEDトーク,発達障害 TED talk,,https://www.youtube.com/watch?v=wKlMcLTqRLs&pp=ygUS55m66YGU6Zqc5a6z44CAVEVE,,発達障害に関するTEDトーク
76,障がい者の就労と支援制度,lJl8nRgNZ9c,太陽の家と、三菱商事太陽オムロン太陽など、特例子会社,太陽の家(特例子会社),太陽の家 特例子会社,,https://www.youtube.com/watch?v=WrOX71egIWg&pp=ygUV5aSq6Zm944Gu5a6244CA5Yil5bqc0gcJCaMLAYcqIYzv,,太陽の家(特例子会社)
76,障がい者の就労と支援制度,adV_hWS3tiY,別府市亀川、太陽の家,太陽の家(別府市亀川),太陽の家 別府,,https://www.youtube.com/watch?v=2oQ7x31H-6w&pp=ygUV5aSq6Zm944Gu5a6244CA5Yil5bqc,,太陽の家(別府市亀川)
76,障がい者の就労と支援制度,HPxl1VYKx3Q,神回★10年前息絶え絶え行った場所；金子さんありがとう】Neccoカフェ大人の発達障害当事者のためのピアサポート,Neccoカフェ,Neccoカフェ 発達障害,,https://www.youtube.com/watch?v=Nir334_aw7Q&pp=ygUOTmVjY2_jgqvjg5XjgqfSBwkJowsBhyohjO8%3D,,Neccoカフェ
78,日本の政治と選挙,Pf3NEhz35R4,２位じゃダメなんですか？いいやろ！２番って銀メダルやん！一同笑ってたアノ時の空気。アレ何の話だったの？,蓮舫「2位じゃダメなんですか」発言,蓮舫 2位じゃダメなんですか,,,,
78,日本の政治と選挙,DZiWxVxZKqc,田中角栄さんって他の総理となにが違かったん？,田中角栄,田中角栄,,https://www.youtube.com/watch?v=bS3Vehg_tus&pp=ygUZ55Sw5Lit6KeS5qCEIOOCueODlOODvOODgdIHCQmjCwGHKiGM7w%3D%3D,,田中角栄
78,日本の政治と選挙,Isd8dMhDu1w,安倍政権の桜の会、アレは人間社会日本社会のいったいなんだったのか,桜を見る会問題,桜を見る会 問題,,,,
79,法律と行政の仕組み,1a-w4xlH8Gw,JASRACとは？ナニしてる、機能しているのか,JASRAC,JASRAC とは,,,,
82,戦争の記憶と平和,LxL_W61SeLw,GHQや米国海軍によるオレンジ計画,GHQ「オレンジ計画」,オレンジ計画 GHQ,,https://www.youtube.com/watch?v=_NAOnVcoBPQ&pp=ygUS44Kq44Os44Oz44K46KiI55S7,,GHQ「オレンジ計画」
82,戦争の記憶と平和,MA6H7fF4XR8,神回★】はだしのゲン,『はだしのゲン』,はだしのゲン,,https://www.youtube.com/watch?v=EGGKztlgF2M&pp=ygUS44Gv44Gg44GX44Gu44Ky44Oz,,『はだしのゲン』
82,戦争の記憶と平和,jDXs1znMvs0,人間魚雷「回天」、平和へのねがい,人間魚雷「回天」,回天 人間魚雷,,https://www.youtube.com/watch?v=40Xujruz9cY&pp=ygUY5Lq66ZaT6a2a6Zu344CM5Zue5aSp44CN,,人間魚雷「回天」
82,戦争の記憶と平和,UkPmp5JRmFA,知覧特攻基地、平和のねがい,知覧特攻平和会館,知覧特攻平和会館,,https://www.youtube.com/watch?v=0K-F0M-8A0k&pp=ygUY55-l6Kan54m55pS75bmz5ZKM5Lya6aSo,,知覧特攻平和会館
82,戦争の記憶と平和,63hTJdtS65Y,大刀洗平和記念館、福岡県,大刀洗平和記念館,大刀洗平和記念館,,https://www.youtube.com/watch?v=jE1MzwZY0eQ&t=1321s&pp=ygUY5aSn5YiA5rSX5bmz5ZKM6KiY5b-16aSo,,大刀洗平和記念館
82,戦争の記憶と平和,er814VfbG8Q,シベリア抑留、イチにち１食腐ったじゃがいも【じいちゃん生き残ってくれてアリガトね,シベリア抑留,シベリア抑留,,https://www.youtube.com/watch?v=ecHs7wW4XH0&pp=ygUS44K344OZ44Oq44Ki5oqR55WZ,,シベリア抑留
82,戦争の記憶と平和,E_cFN1_iVPI,人類の汚点】ホロコーストアウシュヴィッツ強制収容所,アウシュヴィッツ強制収容所,アウシュヴィッツ強制収容所,,https://www.youtube.com/watch?v=JRylsZmILZk&pp=ygUJ5aSc44Go6Zyn,,アウシュヴィッツ強制収容所
83,核兵器と原子力,crsV6fQRGFg,広島と長崎の比較,広島・長崎の原爆,広島 長崎 原爆,,,,
83,核兵器と原子力,8KoCRnshRFA,世界で最も深刻な核燃料・原子力事故、チェルノブイリ原子力発電所事故、いまその現場はどういう環境になっていますか？,チェルノブイリ原発事故,チェルノブイリ原発事故,,https://www.youtube.com/watch?v=bf7kvVQG4WE&pp=ygUh44OB44Kn44Or44OO44OW44Kk44Oq5Y6f55m65LqL5pWF0gcJCaMLAYcqIYzv,,チェルノブイリ原発事故
83,核兵器と原子力,FiiAdY9gIHA,広島長崎と世界の核兵器,広島・長崎の原爆,広島 長崎 原爆,,,,
84,国際関係と世界秩序,_X-Sz9ytSnw,金正日と正恩と与正と主愛の、体重ほかの違い,金正恩・金与正,金正恩 与正,,,,
84,国際関係と世界秩序,07JijK3H3Ic,ジャパンasNo.1から今はおおよそ何位になりましたのですか、,『ジャパン・アズ・ナンバーワン』,ジャパンアズナンバーワン,,,,
84,国際関係と世界秩序,fOpnoqd4lT0,トランプさんが銃撃され頬をかすめた、アノ瞬間は歴史と物価の岐路だった,トランプ元大統領銃撃事件,トランプ 銃撃事件,,,,
84,国際関係と世界秩序,paiRFMFevlU,レイ・ダリオ著 「変わりゆく世界秩序,レイ・ダリオ『変わりゆく世界秩序』,レイ・ダリオ 変わりゆく世界秩序,,https://www.youtube.com/watch?v=RGgY9Bk-cD8&pp=ygUz44Os44Kk44O744OA44Oq44Kq44CO5aSJ44KP44KK44KG44GP5LiW55WM56ep5bqP44CP,,レイ・ダリオ『変わりゆく世界秩序』
84,国際関係と世界秩序,gD4H34B5gJU,2026年の変化 2026TheWorldAheadより,The Economist『The World Ahead 2026』,The Economist The World Ahead 2026,,https://www.youtube.com/watch?v=sxoPR4frA5Y&pp=ygUUVGhlIFdvcmxkIEFoZWFkIDIwMjY%3D,,The Economist『The World Ahead 2026』
84,国際関係と世界秩序,5M1fka824rA,2025年の変化 2025TheWorldAheadより,The Economist『The World Ahead 2025』,The Economist The World Ahead 2025,,https://www.youtube.com/watch?v=vrbX6-wrn20&pp=ygUUVGhlIFdvcmxkIEFoZWFkIDIwMjU%3D,,The Economist『The World Ahead 2025』
90,投資と資産形成,SmQ0cTMOaE0,上岡正明氏-投資術,上岡正明(投資術),上岡正明 投資術,,https://www.youtube.com/watch?v=lLV9tdyr0B0&pp=ygUX5LiK5bKh5q2j5piOKOaKleizh-ihkyk%3D,,上岡正明(投資術)
91,企業経営と組織,fP940GZEJrU,どうしてTwitterはElonMuskに乗っ取られ潰されてしまったのか,イーロン・マスクによるTwitter買収,イーロンマスク Twitter買収,,https://www.youtube.com/watch?v=AUrNPzs3kEc&pp=ygUu44Kk44O844Ot44Oz44O744Oe44K544Kv44Gr44KI44KLVHdpdHRlcuiyt-WPjg%3D%3D,,イーロン・マスクによるTwitter買収
91,企業経営と組織,yyvslIrEKu0,AKB48活況にみる女子ジョシ大衆心理と秋元康氏のビジネス,AKB48・秋元康,AKB48 秋元康,,https://www.youtube.com/watch?v=wbtnjyqB_oE&pp=ygUJ56eL5YWD5bq3,,AKB48・秋元康
91,企業経営と組織,l14OFOQyArc,イーロンマスク氏の野望と展望,イーロン・マスク,イーロンマスク,,https://www.youtube.com/watch?v=i9J4fR0MMwg&pp=ygUY44Kk44O844Ot44Oz44O744Oe44K544Kv,,イーロン・マスク
91,企業経営と組織,aIrk83uqc5U,大谷翔平選手をとりまく経済圏,大谷翔平,大谷翔平,,https://www.youtube.com/watch?v=3POOLxapMAg&pp=ygUh5aSn6LC357-U5bmzIOODm-ODvOODoOODqeODsyAyMDI1,,大谷翔平
91,企業経営と組織,0G4OL8pDip8,世界一富豪ElonMuskが命懸けで語った,イーロン・マスク,イーロンマスク,,https://www.youtube.com/watch?v=EKWfvPkTDZA&pp=ygUh44Kk44O844Ot44Oz44O744Oe44K544Kv44CA6YeO5pyb,,イーロン・マスク
91,企業経営と組織,rd7cN4iMdkQ,経営の神様,経営の神様(松下幸之助),松下幸之助 経営の神様,,https://www.youtube.com/watch?v=YJeOe1dCPVw&pp=ygUg57WM5Za244Gu56We5qeYKOadvuS4i-W5uOS5i-WKqSk%3D,,経営の神様(松下幸之助)
94,買い物と消費行動,fUfQmgPJfRY,呼び込み君(ポポーポポポポ♪スーパー店内BGM)、頭から離れないやつ,呼び込み君「ポポーポポポポ」,呼び込み君 ポポーポポポポ,,https://www.youtube.com/watch?v=PYHAvygiA-k&pp=ygUP5ZG844Gz6L6844G_5ZCb,,呼び込み君「ポポーポポポポ」
94,買い物と消費行動,CTMAs8ch_4Q,マクドナルドハッピーセットちいかわポケモンなどの行列は平和の風物詩,マクドナルド ハッピーセット×ちいかわ,マクドナルド ハッピーセット ちいかわ,,https://www.youtube.com/watch?v=chBeTcNdhds&pp=ygU244Oe44Kv44OJ44OK44Or44OJIOODj-ODg-ODlOODvOOCu-ODg-ODiMOX44Gh44GE44GL44KP,,マクドナルド ハッピーセット×ちいかわ
95,学校教育の現場,NYFcORIDvTk,孫泰蔵氏著の、冒険の書、副題AI時代のアンラーニング、を読み解く,孫泰蔵『冒険の書』,孫泰蔵 冒険の書,,https://www.youtube.com/watch?v=IfjIQb1cl3c&pp=ygUb5a2r5rOw6JS144CO5YaS6Zm644Gu5pu444CP,,孫泰蔵『冒険の書』
96,大学と研究のゆくえ,0PNQYn16Dmo,成田悠輔氏の思考,成田悠輔,成田悠輔,,https://www.youtube.com/watch?v=WKU3wv3WtZg&pp=ygUZ5oiQ55Sw5oKg6LyUIOOCueODlOODvOODgQ%3D%3D,,成田悠輔
96,大学と研究のゆくえ,d86IeQvLh5o,落合陽一氏の思考,落合陽一,落合陽一,,https://www.youtube.com/watch?v=36h5VJeQPtI&pp=ygUM6JC95ZCI6Zm95LiA,,落合陽一
99,日本史の人物と出来事,BzrgPMp0i8Q,那須与一が日の丸の扇旗を射抜かなかったらどんな場の空気や物語になっていたか？,那須与一(平家物語),那須与一 扇の的,,https://www.youtube.com/watch?v=H8RZ4Rx9QCk&pp=ygUa6YKj6aCI5LiO5LiAKOW5s-WutueJqeiqnik%3D,,那須与一(平家物語)
99,日本史の人物と出来事,UHlbGN1Humg,大村益次郎、山口市鋳銭司出身,大村益次郎,大村益次郎,,https://www.youtube.com/watch?v=SgZAkaeTJBs&pp=ygUP5aSn5p2R55uK5qyh6YOO,,大村益次郎
100,世界史と偉人,c8_3ayRtoSw,チェゲバラ・フィデルカストロらによるキューバ革命、,キューバ革命（チェ・ゲバラ）,キューバ革命 チェ・ゲバラ,,https://www.youtube.com/watch?v=L1dhggpFZf8&t=76s&pp=ygUq44Kt44Ol44O844OQ6Z2p5ZG977yI44OB44Kn44O744Ky44OQ44Op77yJ,,キューバ革命（チェ・ゲバラ）
100,世界史と偉人,SsBRToEJqmA,殺人する爆弾を作りガッポリ儲け悠々過ごしたノーベルさんを、いまだ賞にして、更に平和賞どうぞ、なんて完全にアホか,アルフレッド・ノーベル,アルフレッド・ノーベル,,https://www.youtube.com/watch?v=_FJlOAtr_dE&pp=ygUh44Ki44Or44OV44Os44OD44OJ44O744OO44O844OZ44Or,,アルフレッド・ノーベル
100,世界史と偉人,O9qLwoObz5Y,ガリレオ・ガリレイ,ガリレオ・ガリレイ,ガリレオ・ガリレイ,,https://www.youtube.com/watch?v=Jld0NDL2CPo&pp=ygUb44Ks44Oq44Os44Kq44O744Ks44Oq44Os44Kk,,ガリレオ・ガリレイ
100,世界史と偉人,pMHi3pCB32A,アイザック・ニュートン,アイザック・ニュートン,アイザック・ニュートン,,https://www.youtube.com/watch?v=SaRayZhziSw&pp=ygUh44Ki44Kk44K244OD44Kv44O744OL44Ol44O844OI44Oz,,アイザック・ニュートン
100,世界史と偉人,mchM-D9Muoc,諸葛亮孔明,諸葛亮孔明,諸葛亮孔明,,https://www.youtube.com/watch?v=KPWDh3bou9M&pp=ygUP6Ku46JGb5Lqu5a2U5piO,,諸葛亮孔明
100,世界史と偉人,qNyhnbMdLdE,鄭成功・平戸市,鄭成功(平戸市),鄭成功 平戸市,,https://www.youtube.com/watch?v=Y0KvUPsyZag&pp=ygUf6YSt5oiQ5YqfIOOAgOOBqeOBhuOBhOOBhuOBsuOBqA%3D%3D,,鄭成功(平戸市)
100,世界史と偉人,azoB3Xo7YLk,カサンドラ・ギリシア神話に登場する王女,カサンドラ(ギリシア神話),カサンドラ ギリシャ神話,,https://www.youtube.com/watch?v=GEg0YwdVqyg&pp=ygUj44Kr44K144Oz44OJ44OpKOOCruODquOCt-OCouelnuipsSk%3D,,カサンドラ(ギリシア神話)
101,昭和の暮らしと記憶,oOdh_Xwgjb8,当たり前田のクラッカー,「当たり前田のクラッカー」(前田製菓CM),当たり前田のクラッカー 前田製菓,,https://www.youtube.com/watch?v=vi9AdfCN6IQ&pp=ygUh5b2T44Gf44KK5YmN55Sw44Gu44Kv44Op44OD44Kr44O8,,「当たり前田のクラッカー」(前田製菓CM)
101,昭和の暮らしと記憶,SQfl0QKjSOU,三洋電機SANYO,三洋電機(SANYO),三洋電機 歴史,,https://www.youtube.com/watch?v=hrtI0H2vtxM&pp=ygUT5LiJ5rSL6Zu75qmfKFNBTllPKQ%3D%3D,,三洋電機(SANYO)
101,昭和の暮らしと記憶,6tNowAjrltw,バザールでござーる,「バザールでござーる」(NEC CM),バザールでござーる,,https://www.youtube.com/watch?v=ipT3zIR_UOs&pp=ygUp44CM44OQ44K244O844Or44Gn44GU44GW44O844KL44CNKE5FQyBDTSnSBwkJowsBhyohjO8%3D,,「バザールでござーる」(NEC CM)
101,昭和の暮らしと記憶,y9J2E6pVwd4,日本の夏キンチョウの夏、,金鳥「キンチョウの夏」CM,キンチョウの夏 CM,,https://www.youtube.com/watch?v=lXLWTb9TKLA&pp=ygUj6YeR6bOl44CM44Kt44Oz44OB44On44Km44Gu5aSP44CNQ00%3D,,金鳥「キンチョウの夏」CM
101,昭和の暮らしと記憶,HSxBhkZ4NLc,神回★】トキワ荘ってどんな感じだったの？漫画家たちの過ごしたアノ,トキワ荘,トキワ荘,,https://www.youtube.com/watch?v=Z_9XJL1og-Y&pp=ygUM44OI44Kt44Ov6I2Y,,トキワ荘
101,昭和の暮らしと記憶,3Ini3Ub98Ig,神回★】昭和レトロ自動販売機長沢ガーデンなど,長沢ガーデン(昭和レトロ自販機),長沢ガーデン 昭和レトロ自動販売機,,https://www.youtube.com/watch?v=Kg9b0xHK_Zo&pp=ygUS6ZW35rKi44Ks44O844OH44Oz,,長沢ガーデン(昭和レトロ自販機)
102,レトロゲームと玩具の記憶,xzO69jAKgqQ,テトリスの長い棒が落ちてきた、あの一瞬の脳波,テトリス,テトリス,,,,
102,レトロゲームと玩具の記憶,MvLMu3-8vbQ,UFOキャッチャー必勝法、両さんみたく百発百中,こちら葛飾区亀有公園前派出所(両さん),こち亀 両さん UFOキャッチャー,,https://www.youtube.com/watch?v=3-L53idedCI&list=RD3-L53idedCI&start_radio=1&pp=ygUt44GT44Gh44KJ6JGb6aO-5Yy65LqA5pyJ5YWs5ZyS5YmN5rS-5Ye65omAIG9woAcB,,こちら葛飾区亀有公園前派出所(両さん)
102,レトロゲームと玩具の記憶,ZfjLtrhMK0k,信長の野望全国版カセットの縦は何センチだったの,信長の野望 全国版,信長の野望 全国版,,https://www.youtube.com/watch?v=dtPfAEw2MnE&pp=ygUZ5L-h6ZW344Gu6YeO5pybIOWFqOWbveeJiA%3D%3D,,信長の野望 全国版
102,レトロゲームと玩具の記憶,mrFNKp_oajM,ゲームガールでなくてゲームボーイと命名されたワケ、ゲーム機名称を深掘りせよ,ゲームボーイ(命名由来),ゲームボーイ 名前 由来,,https://www.youtube.com/watch?v=D-EvYnc-_ds&pp=ygUS44Ky44O844Og44Oc44O844Kk,,ゲームボーイ(命名由来)
102,レトロゲームと玩具の記憶,MZU2Z8UVis8,上上下下左右左右BA,コナミコマンド,コナミコマンド,,https://www.youtube.com/watch?v=FFIH-ccgZd0&pp=ygUa5LiK5LiK5LiL5LiL5bem5Y-z5bem5Y-zQkE%3D,,コナミコマンド
102,レトロゲームと玩具の記憶,xcfC1o2eIwg,神回★】ゆうていみやおうきむこうほりいゆうじとりやまあきらぺぺぺぺぺぺぺぺぺぺ。。。,ドラゴンクエスト開発陣(堀井雄二・鳥山明・すぎやまこういち),ドラゴンクエスト 堀井雄二 鳥山明 すぎやまこういち,,https://www.youtube.com/watch?v=VC4Yg85lU0o&pp=ygVy44KG44GG44Gm44GE44G_44KE44GK44GG44GN44KA44GT44GG44G744KK44GE44KG44GG44GY44Go44KK44KE44G-44GC44GN44KJ44G644G644G644G644G644G644G644G644G644G644CC44CC44CC,,ドラゴンクエスト開発陣(堀井雄二・鳥山明・すぎやまこういち)
102,レトロゲームと玩具の記憶,DantPVOV8Ro,幼馴染ビアンカか逆玉フローラか、ドラクエ5、デボラ？って誰,ドラゴンクエスト5(ビアンカ・フローラ),ドラゴンクエスト5 ビアンカ フローラ,,https://youtu.be/luhGXfB64A4,,ドラゴンクエスト5(ビアンカ・フローラ)
102,レトロゲームと玩具の記憶,DeRQWYTVg-s,16連射高橋名人の冒険島,高橋名人の冒険島,高橋名人の冒険島,,https://www.youtube.com/watch?v=hjLMnecDrEk&pp=ygUY6auY5qmL5ZCN5Lq644Gu5YaS6Zm65bO2,,高橋名人の冒険島
102,レトロゲームと玩具の記憶,N6cjeWCoMAo,ドラゴンクエストの職業を振り返り今の芸能人にマッピング当てはめてみてよ,ドラゴンクエストの職業,ドラゴンクエスト 職業,,https://www.youtube.com/watch?v=HQTKPppnQfw&pp=ygUh44OJ44Op44K044Oz44Kv44Ko44K544OI44CA6KGM5YiX,,ドラゴンクエストの職業
102,レトロゲームと玩具の記憶,jjvaJ4p-dWA,ルービックキューブ３ｘ３の攻略法,ルービックキューブ,ルービックキューブ,,https://www.youtube.com/watch?v=M7m1V3aXrK4&pp=ygUo44Or44O844OT44OD44Kv44Kt44Ol44O844OWIOS4lueVjOiomOmMsg%3D%3D,,ルービックキューブ
104,物理と数学,RgNT_NMB6Bc,リチャードファインマン量子力学,リチャード・ファインマン,リチャード・ファインマン 量子力学,,https://www.youtube.com/watch?v=8fszqOSxSDE&pp=ygUk44Oq44OB44Oj44O844OJ44O744OV44Kh44Kk44Oz44Oe44Oz,,リチャード・ファインマン
107,気候変動と地球環境,HKmMyHcJqOQ,DCモータ扇風機をアベノマスクみたいに全世帯５台ずつ配るとSDGsだと思う,アベノマスク,アベノマスク,,https://www.youtube.com/watch?v=uhxEj4hJQt0&pp=ygUS44Ki44OZ44OO44Oe44K544Kv,,アベノマスク
108,日本の食文化,XlLN_cgvJRY,千利休とマカロン,千利休,千利休,,https://www.youtube.com/watch?v=w4yDL0lV-5k&pp=ygUJ5Y2D5Yip5LyR0gcJCaMLAYcqIYzv,,千利休
110,料理と食べ物の由来,lFawY5Qn6Hg,二郎系ラーメンはどこの誰から始まって、全国各地に広まった？,ラーメン二郎,ラーメン二郎 発祥,,https://www.youtube.com/watch?v=5n6CM78WWuY&pp=ygUS44Op44O844Oh44Oz5LqM6YOO,,ラーメン二郎
114,湯・風呂・トイレの文化,9dL6JJTHWaA,トイレの神様,植村花菜「トイレの神様」,植村花菜 トイレの神様,,https://www.youtube.com/watch?v=Z2VoEN1iooE&list=RDZ2VoEN1iooE&start_radio=1&pp=ygUk5qSN5p2R6Iqx6I-c44CM44OI44Kk44Os44Gu56We5qeY44CNoAcB,,植村花菜「トイレの神様」
115,交通と乗り物,U1Cse7I1haY,矢切の渡し、全国にあった渡し舟,矢切の渡し,矢切の渡し,,https://www.youtube.com/watch?v=88ve1MHGu5s&pp=ygUP55-i5YiH44Gu5rih44GX,,矢切の渡し
115,交通と乗り物,1FGTUPRQffU,［サンタに注意］(ノルウェー実在交通標識,ノルウェーの実在サンタ注意標識,ノルウェー サンタ注意 道路標識,,https://www.youtube.com/watch?v=gpKq6u2Jw0k&pp=ygUt44OO44Or44Km44Kn44O844Gu5a6f5Zyo44K144Oz44K_5rOo5oSP5qiZ6K2Y,,ノルウェーの実在サンタ注意標識
118,九州の食と名店,fmXZZEICzrE,長崎ちゃんめん,長崎ちゃんめん,長崎ちゃんめん,,https://www.youtube.com/watch?v=NgXTfx5Kpro&pp=ygUV6ZW35bSO44Gh44KD44KT44KB44KT,,長崎ちゃんめん
118,九州の食と名店,s3BXfiIt_KE,カステラ１番電話は２番３時のおやつは、長崎県から,文明堂「カステラ1番電話は2番」CM,文明堂 カステラ1番電話は2番,,https://www.youtube.com/watch?v=xRNWRJ42H5Y&list=RDxRNWRJ42H5Y&start_radio=1&pp=ygUY5paH5piO5aCC44CM44Kr44K544OG44OpoAcB0gcJCaMLAYcqIYzv,,文明堂「カステラ1番電話は2番」CM
118,九州の食と名店,vFOXuLtf_VY,創業100年花ちくご北島製菓、久留米市安武駅前,北島製菓(久留米市),北島製菓 久留米,,,,
118,九州の食と名店,XTYR9NSVY74,高木食堂、久留米市,高木食堂(久留米市),高木食堂 久留米市,,https://www.youtube.com/shorts/CWfMXm8glfQ,,高木食堂(久留米市)
118,九州の食と名店,rsu1mc0bIYU,大分県由布市庄内町おおつる交流センター・おいちゃんうどん,おいちゃんうどん(由布市),おいちゃんうどん 由布市,,https://www.youtube.com/watch?v=zwkYNazFRjY&pp=ygUj44GK44GE44Gh44KD44KT44GG44Gp44KTKOeUseW4g-W4gik%3D,,おいちゃんうどん(由布市)
119,全国のご当地ネタ,f-vcxxJQMEE,日本一低いアノ山,日本一低い山,日本一低い山,,https://www.youtube.com/watch?v=Er4aYItMfRQ&pp=ygUS5pel5pys5LiA5L2O44GE5bGx,,日本一低い山
119,全国のご当地ネタ,8LhrrUlqFCw,眼鏡製作の町、鯖江市,鯖江市(眼鏡産業),鯖江市 眼鏡産業,,https://www.youtube.com/watch?v=6xi6ne5PyZA&pp=ygUX6a-W5rGf5biCKOecvOmPoeeUo-alrSnSBwkJowsBhyohjO8%3D,,鯖江市(眼鏡産業)
120,スポーツと競技の科学,fH1NFdjsrKU,女子プロレス極悪同盟、ダンプ松本ブル中野,ダンプ松本・ブル中野(極悪同盟),ダンプ松本 ブル中野 極悪同盟,,https://www.youtube.com/watch?v=OQpf2-YYFsw&pp=ygUe44OA44Oz44OX5p2-5pys44O744OW44Or5Lit6YeO,,ダンプ松本・ブル中野(極悪同盟)
120,スポーツと競技の科学,GQauy5n4pag,ダルビッシュ有投手の変化球への拘りと球種の科学,ダルビッシュ有,ダルビッシュ有,,https://www.youtube.com/watch?v=2oZRb-UPD_U&pp=ygUe44OA44Or44OT44OD44K344Ol5pyJ44CA55CD56iu,,ダルビッシュ有
120,スポーツと競技の科学,bwYA6dHlgQQ,大谷翔平選手の凄さ,大谷翔平,大谷翔平,,https://www.youtube.com/watch?v=3POOLxapMAg&pp=ygUh5aSn6LC357-U5bmzIOODm-ODvOODoOODqeODsyAyMDI1,,大谷翔平
122,将棋・囲碁と頭脳競技,CfZUHnQbJdQ,羽生善治永世名人、,羽生善治,羽生善治,,https://www.youtube.com/watch?v=c7KJGNAvYxw&pp=ygUM576955Sf5ZaE5rK7,,羽生善治
122,将棋・囲碁と頭脳競技,Kmf1ZUk6vd0,なんど勝負しても藤井棋士に勝ち続けるAI最強棋士は何年後にできる？,藤井聡太,藤井聡太,,https://www.youtube.com/watch?v=dG9oRZDEhUw&pp=ygUR6Jek5LqV6IGh5aSq44CAYWk%3D,,藤井聡太
122,将棋・囲碁と頭脳競技,BEWG8zIRhF4,藤井さんたちの頭の中,藤井聡太,藤井聡太,,https://www.youtube.com/watch?v=P3gsA6lO8ds&pp=ygUe6Jek5LqV44GV44KT44Gf44Gh44Gu6aCt44Gu5Lit,,藤井聡太
123,ギャンブル・占いと確率のふしぎ,TCe2SvES2x4,サザエさんじゃんけんを攻略,『サザエさん』じゃんけん,サザエさん じゃんけん,,https://www.youtube.com/watch?v=cOA4KZWuc1s&pp=ygUk44CO44K144K244Ko44GV44KT44CP44GY44KD44KT44GR44KT,,『サザエさん』じゃんけん
124,ドラゴンボール考察,1UPTTUHtK14,神回★】界王様のペット、バブルスくんは地球重力だと100m走何秒,『ドラゴンボール』(界王様・バブルス),ドラゴンボール 界王様 バブルス,,https://www.youtube.com/watch?v=EIMEzmsTlY4&pp=ygUZ55WM546L5qeY44O744OQ44OW44Or44K5KQ%3D%3D,,『ドラゴンボール』(界王様・バブルス)
124,ドラゴンボール考察,o-r3CpDwBkY,悟空とダジャレた界王様と、お笑い神々の遊びモンスターエンジン,『ドラゴンボール』(界王様),ドラゴンボール 界王様,,https://www.youtube.com/watch?v=YQ6t5pVXuLk&pp=ygUZ55WM546L5qeY44O744OQ44OW44Or44K5KQ%3D%3D,,『ドラゴンボール』(界王様)
124,ドラゴンボール考察,D3aoVX2nvG0,タッカラプトポッポルンガプピリットパロ,『ドラゴンボール』(神龍への呪文),ドラゴンボール 神龍 呪文,,https://www.youtube.com/shorts/Y_VM-wV_Gb0,,『ドラゴンボール』(神龍への呪文)
124,ドラゴンボール考察,ARyDkAJ4FBQ,神回★】ドラゴンレーダーを修理できるブルマの技術レベルを、現代のエンジニアに例えるなら？,『ドラゴンボール』(ブルマ・ドラゴンレーダー),ドラゴンボール ドラゴンレーダー ブルマ,,https://www.youtube.com/watch?v=1TX4apUZOH4&pp=ygUk44OW44Or44Oe44O744OJ44Op44K044Oz44Os44O844OA44O8,,『ドラゴンボール』(ブルマ・ドラゴンレーダー)
124,ドラゴンボール考察,Y8Rh98yE2uk,第14巻で劇的に伸びた悟空身長は何センチ？,『ドラゴンボール』(孫悟空),ドラゴンボール 孫悟空,,https://www.youtube.com/watch?v=GtpCGZbLjxQ&pp=ygU756ysMTTlt7vjgafliofnmoTjgavkvLjjgbPjgZ_mgp_nqbrouqvplbfjga_kvZXjgrvjg7Pjg4HvvJ8%3D,,『ドラゴンボール』(孫悟空)
